Country,Year,Month,Mean_Temperature_C,Mean_Dewpoint_C,Mean_Wind_Speed_m_s,Total_Precipitation_mm,Mean_Solar_Radiation_MJ_m2,Mean_Soil_Moisture_0_7cm,Mean_Soil_Moisture_7_28cm,Mean_Soil_Moisture_28_100cm,Mean_Soil_Temperature_7_28cm_C,Mean_Soil_Temperature_28_100cm_C
Morocco,2021,12,11.319641,5.242798,2.4968562,40.602145314216614,261.9388484954834,0.21699882,0.23084779,0.16118346,11.035217,13.145569
Morocco,2022,1,10.068726,2.0714111,2.4439416,10.781927078962326,316.5762243270874,0.17658097,0.21490191,0.16613594,10.123322,11.99472
Morocco,2022,2,12.633972,3.8001099,2.3775072,14.85250449180603,352.1609306335449,0.13812232,0.17684701,0.15630156,12.610138,12.680817
Morocco,2022,3,12.103912,6.51651,2.9107401,93.48034691810608,415.79067516326904,0.2501982,0.23559907,0.1629148,12.270142,12.811981
Morocco,2022,4,14.217804,6.8285522,3.1405678,45.739978551864624,529.3569946289062,0.22492371,0.2566672,0.17989054,14.285675,13.832336
Morocco,2022,5,20.883484,8.743622,2.7093809,17.777377724647522,659.4685211181641,0.15150096,0.20457162,0.17126441,20.546997,17.859406
Morocco,2022,6,23.884338,12.01767,2.5716124,10.408567786216736,636.9430160522461,0.126398,0.18650022,0.17273146,24.502625,22.198395
Morocco,2022,7,27.66269,12.092865,2.4952395,5.7549150586128235,671.7590045928955,0.11616958,0.18240707,0.17390493,27.569489,24.739655
Morocco,2022,8,26.562439,13.325836,2.4318314,6.925416067242622,601.5134544372559,0.115490526,0.1806844,0.17182033,27.546997,26.260803
Morocco,2022,9,22.583008,13.150909,2.459807,16.77198350429535,468.7383556365967,0.13020292,0.18109591,0.16989733,24.193542,24.791656
Morocco,2022,10,21.29303,8.703613,2.5186753,21.79634654521942,409.5804224014282,0.14629847,0.18402913,0.15657607,21.179962,21.911224
Morocco,2022,11,15.748596,6.0565796,2.4131444,12.774884104728699,310.93488693237305,0.13068864,0.17272897,0.14626536,17.01764,19.463654
Morocco,2022,12,12.905518,6.9668884,2.8336291,84.4319224357605,244.12507390975952,0.23565453,0.24104188,0.1703114,12.990448,15.4566345
Morocco,2023,1,9.02066,3.2756958,2.3812215,24.37701666355133,288.6093626022339,0.1984723,0.2270162,0.1830127,9.91507,12.551331
Morocco,2023,2,10.574249,3.5890503,2.9056542,47.9088568687439,318.1229553222656,0.20295836,0.21805601,0.17641675,10.464264,11.327087
Morocco,2023,3,15.250824,6.027771,2.3184433,8.087449789047241,500.8413257598877,0.18241204,0.22563009,0.17699884,14.65918,13.676117
Morocco,2023,4,18.70169,5.65271,2.6598766,7.89225697517395,603.9085006713867,0.12540422,0.18573283,0.1696245,18.97168,17.20102
Morocco,2023,5,18.31137,9.226257,2.5394804,61.76933133602142,607.0814609527588,0.18056066,0.20369874,0.1701148,19.470825,19.01294
Morocco,2023,6,23.675049,13.146606,2.4620552,27.7963650226593,621.2648963928223,0.16995026,0.21555978,0.16546583,23.331573,20.569275
Morocco,2023,7,27.767242,12.524811,2.4997208,2.743415482342243,680.8739700317383,0.11320495,0.18386686,0.1656308,28.088623,25.572144
Morocco,2023,8,28.029053,11.307404,2.4569085,4.44262233376503,628.078987121582,0.10682522,0.174191,0.16030191,28.708893,27.05478
Morocco,2023,9,22.34375,13.609863,2.291837,25.89614689350128,483.99513244628906,0.14452536,0.17944081,0.15184444,23.733704,24.439209
Morocco,2023,10,20.351776,10.161102,2.4624038,35.44052052497864,394.14111709594727,0.1489981,0.1792087,0.14183977,21.501648,22.776276
Morocco,2023,11,14.672699,5.394806,2.2130995,7.8811463713645935,313.8749599456787,0.15619023,0.1959672,0.13987204,15.64093,18.29486
Morocco,2023,12,11.4019165,2.6278381,2.210372,10.603107959032059,279.85365772247314,0.15395571,0.18807052,0.1415488,12.088501,14.830078
Morocco,2024,1,12.306854,2.3083801,2.4237256,25.9694504737854,302.60999965667725,0.17440781,0.19330582,0.13963124,11.93515,13.251526
Morocco,2024,2,12.749329,4.643341,3.1313603,57.136565804481506,340.24075984954834,0.19346453,0.21181275,0.14324328,12.913666,13.87207
Morocco,2024,3,14.351654,6.455658,3.5285494,103.17400360107422,428.4600200653076,0.22177649,0.23587874,0.15394005,14.171112,14.05249
Morocco,2024,4,16.578094,7.027527,2.8333683,30.727940797805786,562.0985984802246,0.19252792,0.23123385,0.17076784,17.061798,16.34613
Morocco,2024,5,19.652008,9.503296,2.5599256,10.569238811731339,638.3773365020752,0.14702703,0.20187837,0.16338229,19.815155,17.905182
Morocco,2024,6,22.215027,12.383789,2.655616,17.513349652290344,616.3899421691895,0.13858432,0.19376527,0.16647401,23.1893,21.44989
Morocco,2024,7,27.273254,12.393982,2.4745054,3.0970341861248016,674.0253734588623,0.113710634,0.1834279,0.16173653,27.377777,24.542267
Morocco,2024,8,26.984283,14.507477,2.4135516,8.006651639938354,606.5383129119873,0.11727665,0.18238679,0.16287832,28.086578,26.670044
Morocco,2024,9,22.452728,14.224762,2.2004116,42.758402824401855,481.4300537109375,0.17207243,0.19691908,0.15890323,23.464142,24.238556
Morocco,2024,10,18.64154,12.076843,2.4932332,56.85224807262421,367.7568702697754,0.18688162,0.21211897,0.15309411,19.947723,21.60736
Morocco,2024,11,16.160309,8.206299,2.3909023,10.33301442861557,308.04253578186035,0.18635337,0.22307633,0.15301782,16.25299,17.912384
Morocco,2024,12,10.764008,2.9858704,2.1210017,7.91968110203743,275.3579339981079,0.14878272,0.19600593,0.1513436,11.973419,14.796509
Portugal,1985,1,6.514435,2.9277954,3.067683,158.29272413253784,201.14851474761963,0.35691875,0.35883632,0.34654304,6.5621033,8.207886
Portugal,1985,2,10.816254,7.7766724,3.5514126,187.92673110961914,207.4356288909912,0.36995065,0.3719745,0.3761099,10.244354,10.192017
Portugal,1985,3,9.928772,4.1875916,3.4828804,35.76795184612274,423.6087017059326,0.30021068,0.31677568,0.34211347,9.779938,9.92511
Portugal,1985,4,13.424866,7.741852,3.050885,121.3313341140747,491.5543556213379,0.30449247,0.30745938,0.3070542,13.117981,12.128632
Portugal,1985,5,14.04718,8.40509,2.9730043,67.96173119544983,565.2917003631592,0.27002764,0.2823146,0.29278857,14.597321,13.65802
Portugal,1985,6,19.511597,12.469574,2.544701,26.25968098640442,653.0375862121582,0.21781866,0.25244203,0.27753228,19.594757,17.235962
Portugal,1985,7,22.571655,13.481171,2.7549558,16.905309081077576,699.8830871582031,0.14017302,0.1855004,0.24428865,23.74887,21.67331
Portugal,1985,8,22.077972,11.323883,3.036684,1.461592748761177,670.953742980957,0.11497065,0.16264395,0.22565001,23.40805,22.234497
Portugal,1985,9,23.17218,13.001556,2.2310574,9.520299732685089,495.7684135437012,0.1183124,0.15300985,0.21113594,23.959656,23.155457
Portugal,1985,10,17.785858,9.303589,2.2409947,6.215119257569313,393.86522674560547,0.119822085,0.15779401,0.20814472,19.294525,20.592773
Portugal,1985,11,11.00708,7.081604,3.0319557,115.94076633453369,204.00175094604492,0.29137492,0.27287406,0.23624146,12.452667,15.34079
Portugal,1985,12,9.160156,6.1115417,3.0792763,122.52082920074463,176.54738521575928,0.33767733,0.33132327,0.2798566,9.590912,11.53421
Portugal,1986,1,7.7313232,4.7826233,3.0588667,66.06090521812439,207.61482048034668,0.33889842,0.34058225,0.32461682,8.142456,9.673004
Portugal,1986,2,8.469849,5.8624268,3.3733034,168.9650421142578,196.29091453552246,0.3633194,0.36209783,0.34395123,8.303833,8.777588
Portugal,1986,3,10.394897,5.7762756,2.8411427,40.33157277107239,412.98077392578125,0.3192445,0.33095565,0.34767142,10.37442,10.340668
Portugal,1986,4,9.492004,4.3868103,3.200589,75.00756025314331,475.1829242706299,0.30528867,0.30544198,0.3128208,10.180054,10.213043
Portugal,1986,5,16.886292,9.459137,2.93583,19.074105978012085,639.4816074371338,0.21128218,0.2496782,0.28570268,16.639008,14.298981
Portugal,1986,6,19.882935,10.2630005,3.0138807,13.574215471744537,702.8047370910645,0.13555747,0.17883015,0.2453807,20.946411,18.874298
Portugal,1986,7,23.834198,12.151398,2.8522613,1.0945926830172539,741.9858703613281,0.1180851,0.16404226,0.22908264,24.74295,22.113647
Portugal,1986,8,20.897522,11.588348,2.9414606,9.876382857561111,629.3693332672119,0.12259134,0.15848908,0.21874401,22.785614,22.26181
Portugal,1986,9,20.312012,14.12207,2.6308515,93.08725833892822,423.22360038757324,0.22996058,0.22653808,0.21813682,21.366577,21.53305
Portugal,1986,10,16.748474,12.205658,2.248414,53.498430132865906,340.32685947418213,0.25766397,0.25683463,0.21977215,17.617432,18.836578
Portugal,1986,11,11.188141,7.095154,2.539825,75.26999473571777,239.56159114837646,0.28559512,0.29146793,0.24267231,12.125702,14.402313
Portugal,1986,12,8.598999,5.275879,2.4834764,41.78034818172455,197.4577717781067,0.3067328,0.30762473,0.27507427,8.991669,11.0850525
Portugal,1987,1,7.677002,4.1947327,3.1886482,133.6390299797058,197.1619110107422,0.33780986,0.3380811,0.30786687,7.5959167,8.7789
Portugal,1987,2,9.054108,5.991211,2.9484088,95.28350925445557,236.86849212646484,0.36376008,0.36666456,0.3573603,8.878571,9.426453
Portugal,1987,3,12.416443,7.099182,2.7349591,34.5283077955246,443.27455139160156,0.29636505,0.3087104,0.33365846,11.989136,11.476501
Portugal,1987,4,13.834351,8.983093,3.2250247,110.97301483154297,469.1184139251709,0.3166861,0.3239566,0.32585183,13.439667,12.391754
Portugal,1987,5,16.718353,8.914215,2.7779322,14.756319999694824,650.116512298584,0.19955723,0.24102078,0.28986067,17.032593,15.552795
Portugal,1987,6,20.160278,11.384247,3.0483606,19.038909673690796,650.2082633972168,0.14781615,0.18819305,0.2522034,20.566528,18.299225
Portugal,1987,7,22.889465,14.073883,2.6876311,26.893540501594543,670.847785949707,0.15581395,0.16659796,0.2212554,24.155151,22.288666
Portugal,1987,8,23.31018,13.740173,2.6872938,39.80408251285553,613.1152172088623,0.13608454,0.16342759,0.21327125,24.738647,23.51062
Portugal,1987,9,22.74472,13.895569,2.458732,50.42475342750549,463.15961837768555,0.18559642,0.19602694,0.19733104,23.393677,23.133575
Portugal,1987,10,14.068634,10.715454,3.0956285,160.07761526107788,269.17715644836426,0.3146302,0.29210487,0.2353466,15.718414,18.0643
Portugal,1987,11,11.389954,7.737335,2.9408014,42.00601816177368,229.72264766693115,0.32611942,0.3312196,0.30312553,12.254883,14.585754
Portugal,1987,12,10.863556,8.792053,3.229255,170.0603108406067,157.79349327087402,0.3623575,0.36216247,0.35151327,10.912842,12.135376
Portugal,1988,1,9.367065,7.0776367,3.502857,143.37940502166748,167.74295902252197,0.36801735,0.36990014,0.36501274,9.338501,10.417297
Portugal,1988,2,9.180084,4.749298,3.3366559,50.346919536590576,279.3964214324951,0.34164214,0.34811503,0.36080804,9.217316,10.149384
Portugal,1988,3,11.708649,5.264496,2.8396862,11.558175414800644,481.2031478881836,0.22992949,0.2623131,0.30623955,11.158997,10.639343
Portugal,1988,4,12.718994,8.067261,3.139926,74.6290111541748,464.18829917907715,0.26762322,0.26805326,0.28319526,13.160828,12.569733
Portugal,1988,5,14.817505,10.132111,2.9098096,89.11201405525208,533.9445610046387,0.29746372,0.30700305,0.29899833,15.174042,14.172241
Portugal,1988,6,17.898315,12.718353,2.5189257,123.1525182723999,547.1939849853516,0.28292412,0.2847058,0.2822626,18.394806,17.016266
Portugal,1988,7,21.421967,14.006836,2.8893766,42.88397240638733,669.0948829650879,0.23038624,0.2696958,0.28584877,21.35431,19.3667
Portugal,1988,8,22.31955,12.60141,2.907258,0.8863345552235842,674.3652992248535,0.12475385,0.1842259,0.24987672,23.602142,22.302795
Portugal,1988,9,21.75653,9.975891,2.7052567,4.442900866270065,531.6427230834961,0.11656604,0.16525622,0.22963348,22.47586,22.045471
Portugal,1988,10,16.455933,10.911011,2.8770397,96.61162996292114,332.5794610977173,0.23556161,0.23846836,0.23273052,17.478485,18.838898
Portugal,1988,11,12.764221,9.290924,2.9868226,118.86043310165405,204.38900470733643,0.34582126,0.34038228,0.29626498,13.4687195,15.632263
Portugal,1988,12,7.894745,3.7669678,2.6804876,4.49371337890625,228.99027681350708,0.30077365,0.3109949,0.31532678,8.075684,10.439606
Portugal,1989,1,7.7655334,4.1012573,2.5066714,35.56828832626343,241.18418979644775,0.30409458,0.3061868,0.30487487,7.4425354,8.799103
Portugal,1989,2,10.049408,4.9248047,3.3695025,75.73686695098877,273.51338958740234,0.29969582,0.29884374,0.29018295,9.138489,9.303375
Portugal,1989,3,12.545959,6.5906982,3.0238774,34.02280938625336,453.3993606567383,0.25997224,0.27541536,0.28416714,12.110809,11.443665
Portugal,1989,4,11.074707,6.485077,3.8205667,83.82205724716187,439.77344512939453,0.3087923,0.30503473,0.28491014,11.6214905,11.440491
Portugal,1989,5,17.594696,10.826355,2.3002322,77.77928280830383,626.3126621246338,0.22663112,0.24291508,0.26595813,17.89743,15.872894
