Country,Country_Code,Year,Agricultural_land_pct,Agriculture_value_added_pct_GDP,Forest_area_pct,GDP_per_capita,Population,Rural_population_pct
Tunisia,TUN,2015,63.2981462409887,9.20589918732503,4.47399588053553,4014.94773686432,11402264.0,32.1192092895508
Tunisia,TUN,2016,62.45236869207,8.52541115305462,4.48384397528321,3847.80354448809,11528674.0,31.9376643471752
Tunisia,TUN,2017,62.7117662203914,8.986045690927,4.4936920700309,3619.03247319953,11650498.0,31.7122192382812
Tunisia,TUN,2018,62.4388516992791,9.88852551876126,4.50354016477858,3628.10366464236,11765514.0,31.4514759727491
Tunisia,TUN,2019,62.4388516992791,9.76625873287072,4.51338825952626,3528.87213306798,11875081.0,31.1793617423969
Tunisia,TUN,2020,62.4388516992791,10.3917002295357,4.52323635427395,3548.65363663803,11974057.0,30.8956833561524
Tunisia,TUN,2021,62.4388516992791,10.0900379034943,4.53308444902163,3906.93926319391,12048622.0,30.6002476229432
Tunisia,TUN,2022,62.4388516992791,10.8217247722212,4.54293254376931,3707.29283414381,12119334.0,30.292861351697
Tunisia,TUN,2023,62.4388516992791,9.47367928951245,4.55278063851699,3951.11683376921,12200431.0,29.9733313513416
Tunisia,TUN,2024,62.4388516992791,9.73863393101929,4.55278063851699,4187.64079392362,12277109.0,29.6414644308045
Turkiye,TUR,2000,52.5954029858503,10.01837794564,26.1792679599288,4199.3798635759,65425961.0,41.0293879993597
Turkiye,TUR,2001,53.2307732286943,8.77213969287109,26.3007198264101,3052.2256706793,66245128.0,40.1277538582684
Turkiye,TUR,2002,53.5270194768915,10.1712688801184,26.4221716928914,3591.08628982587,67048795.0,39.2614657270577
Turkiye,TUR,2003,52.8097917180983,9.77425990072158,26.5436235593727,4649.63668068586,67831730.0,38.4154939346742
Turkiye,TUR,2004,53.5452100359913,9.30334217653319,26.665075425854,5979.6054216148,68592617.0,37.5611518826738
Turkiye,TUR,2005,53.5621012694412,9.1349746278064,26.7865272923353,7331.85429430255,69329557.0,36.6697529726126
Turkiye,TUR,2006,52.6135935449502,8.06197674009426,26.9079791588166,7990.08251407245,70045349.0,35.7126106060464
Turkiye,TUR,2007,51.3298598027624,7.41825141005247,27.0294310252979,9766.91734545294,70158112.0,34.6610381845313
Turkiye,TUR,2008,50.8322180788171,7.38022403324347,27.1508828917792,10913.4079047769,71051678.0,33.486349109623
Turkiye,TUR,2009,50.5580603666697,8.01952664747498,27.2723347582605,9076.92472236977,72039206.0,32.1598567828777
Turkiye,TUR,2010,50.6892922573184,8.90737962747164,27.3937866247418,10698.9699409757,73142150.0,30.6528746058513
Turkiye,TUR,2011,49.6953081350779,8.1265846445357,27.535990021179,11373.6355760885,74223629.0,28.9971276471666
Turkiye,TUR,2012,49.9032002390759,7.658344974583,27.6781934176163,11776.7593362033,75175827.0,26.2211319765676
Turkiye,TUR,2013,49.9239894494757,6.64997261417217,27.8203968140535,12635.5570016068,76147624.0,21.4781631615304
Turkiye,TUR,2014,50.0942011096241,6.53828042868413,27.9626002104908,12209.3862327674,77181884.0,16.3975149255567
Turkiye,TUR,2015,50.0903031326741,6.87689834308907,28.104803606928,11064.6494504662,78218479.0,12.7832892027463
Turkiye,TUR,2016,49.8005535127269,6.26556196399699,28.104803606928,10984.3643169061,79277962.0,11.8979041418224
Turkiye,TUR,2017,49.3275989761314,6.19642323537778,28.2635292283305,10756.3877677883,80312698.0,11.9679527282714
Turkiye,TUR,2018,49.1171082208334,6.00418639185492,28.4660940971636,9684.11819884721,81407204.0,11.8344250423827
Turkiye,TUR,2019,49.0053662149344,6.6541535628227,28.6687888985616,9395.23378001368,82579440.0,11.3381847142876
Turkiye,TUR,2020,49.0651351948339,6.89122590909685,28.8714836999597,8798.11791709313,83384680.0,11.0696885034778
Turkiye,TUR,2021,49.4900146823798,5.70488171636816,29.0741785013578,9981.76398411336,84147318.0,10.8237951846761
Turkiye,TUR,2022,50.0253368501748,6.69360961922604,29.2768733027559,10897.8397861365,84979913.0,10.9618835449219
Turkiye,TUR,2023,50.1383781817237,6.38984597795627,29.4795681041539,13375.0947282864,85325965.0,10.9781553203879
Turkiye,TUR,2024,50.1383781817237,5.82042467876951,29.4795681041539,15892.7157287241,85518661.0,10.6556877126113
